step1
1226,1304,939,1598,1705,1335,1164,971,1489,1486,1103,1069,1396,1185,1103,1260,1200,1200
1225,1305,940,1599,1703,1333,1161,970,1490,1487,1103,1068,1397,1184,1103,1260,1200,1200
1225,1304,940,1595,1703,1334,1164,969,1488,1485,1103,1069,1396,1184,1103,1260,1200,1200
1224,1305,939,1595,1702,1332,1162,970,1490,1486,1103,1069,1397,1184,1103,1259,1199,1199
1225,1303,938,1596,1702,1332,1164,970,1490,1486,1104,1069,1397,1184,1104,1259,1200,1200
1225,1305,939,1597,1702,1333,1165,971,1489,1485,1104,1070,1397,1185,1104,1260,1201,1201
1227,1306,939,1598,1703,1335,1164,971,1492,1486,1105,1069,1398,1185,1105,1261,1200,1200
1225,1303,940,1598,1703,1335,1164,970,1491,1485,1104,1069,1397,1184,1104,1261,1200,1200
1225,1306,939,1597,1702,1335,1162,970,1489,1485,1104,1068,1397,1185,1104,1260,1200,1200
1225,1305,939,1597,1704,1335,1162,969,1489,1484,1104,1069,1397,1185,1104,1260,1200,1200
1225,1306,940,1596,1703,1334,1162,968,1489,1485,1103,1069,1397,1184,1103,1259,1199,1199
1225,1304,940,1597,1708,1335,1162,969,1488,1484,1103,1069,1396,1183,1103,1260,1200,1200
1225,1307,940,1597,1706,1336,1162,969,1490,1486,1104,1069,1397,1183,1104,1259,1199,1199
1226,1305,939,1599,1705,1335,1165,971,1490,1486,1105,1069,1397,1184,1105,1259,1200,1200
1226,1305,940,1597,1706,1336,1165,972,1491,1487,1106,1070,1397,1184,1106,1260,1200,1200
1226,1305,940,1597,1704,1336,1164,971,1492,1488,1106,1069,1397,1185,1106,1259,1200,1200
1226,1305,939,1597,1704,1335,1166,972,1492,1486,1105,1069,1398,1185,1105,1260,1200,1200
1225,1305,939,1597,1704,1334,1164,970,1491,1486,1105,1068,1397,1185,1105,1259,1200,1200
1225,1305,939,1598,1703,1334,1163,970,1489,1486,1105,1069,1396,1185,1105,1260,1200,1200
1224,1305,938,1596,1706,1335,1163,969,1489,1486,1105,1068,1398,1184,1105,1260,1200,1200
1224,1306,940,1598,1704,1335,1164,969,1490,1485,1104,1069,1397,1185,1104,1260,1200,1200
1227,1305,940,1599,1707,1337,1163,970,1489,1485,1105,1069,1399,1185,1105,1260,1199,1199
1227,1306,941,1599,1706,1336,1163,969,1490,1487,1105,1069,1398,1185,1105,1260,1199,1199
1227,1306,941,1598,1705,1336,1165,971,1491,1485,1105,1070,1398,1185,1105,1260,1199,1199
1226,1306,940,1600,1706,1337,1163,971,1491,1486,1105,1069,1398,1184,1105,1260,1199,1199
1226,1306,940,1599,1705,1334,1165,971,1492,1486,1104,1069,1398,1185,1104,1259,1198,1198
1226,1304,940,1598,1703,1336,1165,970,1491,1486,1105,1069,1397,1184,1105,1258,1199,1199
1225,1305,939,1597,1703,1335,1163,971,1491,1487,1105,1068,1397,1184,1105,1259,1199,1199
1225,1305,940,1598,1703,1336,1165,970,1490,1487,1105,1069,1398,1185,1105,1259,1199,1199
1227,1306,940,1598,1705,1335,1165,972,1491,1486,1106,1069,1398,1184,1106,1258,1200,1200
1227,1306,940,1598,1705,1336,1165,971,1490,1488,1105,1069,1397,1185,1105,1257,1199,1199
1225,1305,940,1597,1705,1335,1165,972,1491,1488,1105,1069,1398,1185,1105,1259,1198,1198
1225,1305,939,1597,1705,1335,1164,970,1491,1487,1105,1069,1398,1185,1105,1259,1200,1200
